32,16,1,1,1,1,2,1,2,1024,4096,1,16,1,N/A,Local Aggressive,No Repeaters,No,Global Aggressive,Fully-Optimized Repeaters,No,Area-Optimized,2820.23,4785.16,13.4953,86.84,297.53,0.0258375,86.84,144.787,0.0125733,636.26,10.2833,9.43569,246394,528.941,797.768,6.36447e+06,277.359,6.36447e-35pW,8,
32,16,1,1,1,1,4,1,1,2048,1024,1,1,2,N/A,Local Aggressive,No Repeaters,No,Global Aggressive,Fully-Optimized Repeaters,No,Latency-Optimized,8234.55,4813.65,39.6382,256.037,299.311,0.0766347,256.037,72.3933,0.0185354,216.622,9.83563,6.96358,489935,751.434,818.757,6.50543e+06,605.361,6.50543e-35pW,4,
32,16,1,1,1,1,4,1,1,2048,1024,1,1,2,N/A,Local Aggressive,No Repeaters,No,Global Aggressive,Fully-Optimized Repeaters,No,Balanced,8234.55,4813.65,39.6382,256.037,299.311,0.0766347,256.037,72.3933,0.0185354,216.622,9.83563,6.96358,489935,751.434,818.757,6.50543e+06,605.361,6.50543e-35pW,4,
32,16,1,1,1,1,4,1,1,2048,1024,1,1,2,N/A,Local Aggressive,No Repeaters,No,Global Aggressive,Fully-Optimized Repeaters,No,Area-Optimized,8234.55,4813.65,39.6382,256.037,299.311,0.0766347,256.037,72.3933,0.0185354,216.622,9.83563,6.96358,489935,751.434,818.757,6.50543e+06,605.361,6.50543e-35pW,4,
32,16,1,1,1,1,4,1,1,2048,1024,1,2,1,N/A,Local Aggressive,No Repeaters,No,Global Aggressive,Fully-Optimized Repeaters,No,Latency-Optimized,8234.55,4813.65,39.6382,256.037,299.311,0.0766347,256.037,72.3933,0.0185354,216.622,9.83563,6.96358,489935,751.434,818.757,6.50543e+06,605.361,6.50543e-35pW,4,
32,16,1,1,1,1,4,1,1,2048,1024,1,2,1,N/A,Local Aggressive,No Repeaters,No,Global Aggressive,Fully-Optimized Repeaters,No,Balanced,8234.55,4813.65,39.6382,256.037,299.311,0.0766347,256.037,72.3933,0.0185354,216.622,9.83563,6.96358,489935,751.434,818.757,6.50543e+06,605.361,6.50543e-35pW,4,
32,16,1,1,1,1,4,1,1,2048,1024,1,2,1,N/A,Local Aggressive,No Repeaters,No,Global Aggressive,Fully-Optimized Repeaters,No,Area-Optimized,8234.55,4813.65,39.6382,256.037,299.311,0.0766347,256.037,72.3933,0.0185354,216.622,9.83563,6.96358,489935,751.434,818.757,6.50543e+06,605.361,6.50543e-35pW,4,
32,16,1,1,1,1,4,1,2,2048,1024,1,1,4,N/A,Local Aggressive,No Repeaters,No,Global Aggressive,Fully-Optimized Repeaters,No,Latency-Optimized,8235.31,4814.67,39.6503,256.061,299.375,0.0766582,256.061,72.3933,0.0185371,216.556,9.83665,6.96408,489943,753.137,887.785,6.50543e+06,605.42,6.50543e-35pW,4,
32,16,1,1,1,1,4,1,2,2048,1024,1,1,4,N/A,Local Aggressive,No Repeaters,No,Global Aggressive,Fully-Optimized Repeaters,No,Balanced,8235.31,4814.67,39.6503,256.061,299.375,0.0766582,256.061,72.3933,0.0185371,216.556,9.83665,6.96408,489943,753.137,887.785,6.50543e+06,605.42,6.50543e-35pW,4,
32,16,1,1,1,1,4,1,2,2048,1024,1,1,4,N/A,Local Aggressive,No Repeaters,No,Global Aggressive,Fully-Optimized Repeaters,No,Area-Optimized,8235.31,4814.67,39.6503,256.061,299.375,0.0766582,256.061,72.3933,0.0185371,216.556,9.83665,6.96408,489943,753.137,887.785,6.50543e+06,605.42,6.50543e-35pW,4,
32,16,1,1,1,1,4,1,2,2048,1024,1,2,2,N/A,Local Aggressive,No Repeaters,No,Global Aggressive,Fully-Optimized Repeaters,No,Latency-Optimized,8252.62,4814.48,39.7321,256.602,299.363,0.0768171,256.602,72.3933,0.0185763,216.11,9.84394,6.96755,490124,753.873,888.543,6.50549e+06,605.476,6.50549e-35pW,4,
32,16,1,1,1,1,4,1,2,2048,1024,1,2,2,N/A,Local Aggressive,No Repeaters,No,Global Aggressive,Fully-Optimized Repeaters,No,Balanced,8252.62,4814.48,39.7321,256.602,299.363,0.0768171,256.602,72.3933,0.0185763,216.11,9.84394,6.96755,490124,753.873,888.543,6.50549e+06,605.476,6.50549e-35pW,4,
32,16,1,1,1,1,4,1,2,2048,1024,1,2,2,N/A,Local Aggressive,No Repeaters,No,Global Aggressive,Fully-Optimized Repeaters,No,Area-Optimized,8252.62,4814.48,39.7321,256.602,299.363,0.0768171,256.602,72.3933,0.0185763,216.11,9.84394,6.96755,490124,753.873,888.543,6.50549e+06,605.476,6.50549e-35pW,4,
32,16,1,1,1,1,4,1,2,2048,1024,1,4,1,N/A,Local Aggressive,No Repeaters,No,Global Aggressive,Fully-Optimized Repeaters,No,Latency-Optimized,8235.31,4814.67,39.6503,256.061,299.375,0.0766582,256.061,72.3933,0.0185371,216.556,9.83665,6.96408,489943,753.137,887.785,6.50543e+06,605.42,6.50543e-35pW,4,
32,16,1,1,1,1,4,1,2,2048,1024,1,4,1,N/A,Local Aggressive,No Repeaters,No,Global Aggressive,Fully-Optimized Repeaters,No,Balanced,8235.31,4814.67,39.6503,256.061,299.375,0.0766582,256.061,72.3933,0.0185371,216.556,9.83665,6.96408,489943,753.137,887.785,6.50543e+06,605.42,6.50543e-35pW,4,
32,16,1,1,1,1,4,1,2,2048,1024,1,4,1,N/A,Local Aggressive,No Repeaters,No,Global Aggressive,Fully-Optimized Repeaters,No,Area-Optimized,8235.31,4814.67,39.6503,256.061,299.375,0.0766582,256.061,72.3933,0.0185371,216.556,9.83665,6.96408,489943,753.137,887.785,6.50543e+06,605.42,6.50543e-35pW,4,
32,16,1,1,1,2,1,1,1,1024,4096,1,1,8,N/A,Local Aggressive,No Repeaters,No,Global Aggressive,Fully-Optimized Repeaters,No,Latency-Optimized,5850.19,2341.26,13.6968,181.526,144.787,0.0262825,86.7795,144.787,0.0125645,626.897,9.69203,9.1396,123190,450.072,584.466,6.38821e+06,276.933,6.38821e-35pW,8,
32,16,1,1,1,2,1,1,1,1024,4096,1,1,8,N/A,Local Aggressive,No Repeaters,No,Global Aggressive,Fully-Optimized Repeaters,No,Balanced,5850.19,2341.26,13.6968,181.526,144.787,0.0262825,86.7795,144.787,0.0125645,626.897,9.69203,9.1396,123190,450.072,584.466,6.38821e+06,276.933,6.38821e-35pW,8,
32,16,1,1,1,2,1,1,1,1024,4096,1,1,8,N/A,Local Aggressive,No Repeaters,No,Global Aggressive,Fully-Optimized Repeaters,No,Area-Optimized,5850.19,2341.26,13.6968,181.526,144.787,0.0262825,86.7795,144.787,0.0125645,626.897,9.69203,9.1396,123190,450.072,584.466,6.38821e+06,276.933,6.38821e-35pW,8,
32,16,1,1,1,2,1,1,1,512,8192,1,1,16,N/A,Local Aggressive,No Repeaters,No,Global Aggressive,Fully-Optimized Repeaters,No,Latency-Optimized,2678.27,4767.97,12.7699,82.4036,296.456,0.024429,41.2018,289.573,0.0119309,672.402,23.1247,27.1206,207300,521.413,660.45,6.34914e+06,151.455,6.34914e-35pW,8,
32,16,1,1,1,2,1,1,1,512,8192,1,1,16,N/A,Local Aggressive,No Repeaters,No,Global Aggressive,Fully-Optimized Repeaters,No,Balanced,2678.27,4767.97,12.7699,82.4036,296.456,0.024429,41.2018,289.573,0.0119309,672.402,23.1247,27.1206,207300,521.413,660.45,6.34914e+06,151.455,6.34914e-35pW,8,
32,16,1,1,1,2,1,1,1,512,8192,1,1,16,N/A,Local Aggressive,No Repeaters,No,Global Aggressive,Fully-Optimized Repeaters,No,Area-Optimized,2678.27,4767.97,12.7699,82.4036,296.456,0.024429,41.2018,289.573,0.0119309,672.402,23.1247,27.1206,207300,521.413,660.45,6.34914e+06,151.455,6.34914e-35pW,8,
32,16,1,1,1,2,1,1,1,1024,4096,1,2,4,N/A,Local Aggressive,No Repeaters,No,Global Aggressive,Fully-Optimized Repeaters,No,Latency-Optimized,5918.4,2341.26,13.8565,183.658,144.787,0.0265912,87.8601,144.787,0.012721,619.672,9.72121,9.1535,123278,452.985,587.718,6.38843e+06,277.485,6.38843e-35pW,8,
32,16,1,1,1,2,1,1,1,1024,4096,1,2,4,N/A,Local Aggressive,No Repeaters,No,Global Aggressive,Fully-Optimized Repeaters,No,Balanced,5918.4,2341.26,13.8565,183.658,144.787,0.0265912,87.8601,144.787,0.012721,619.672,9.72121,9.1535,123278,452.985,587.718,6.38843e+06,277.485,6.38843e-35pW,8,
32,16,1,1,1,2,1,1,1,1024,4096,1,2,4,N/A,Local Aggressive,No Repeaters,No,Global Aggressive,Fully-Optimized Repeaters,No,Area-Optimized,5918.4,2341.26,13.8565,183.658,144.787,0.0265912,87.8601,144.787,0.012721,619.672,9.72121,9.1535,123278,452.985,587.718,6.38843e+06,277.485,6.38843e-35pW,8,
32,16,1,1,1,2,1,1,1,512,8192,1,2,8,N/A,Local Aggressive,No Repeaters,No,Global Aggressive,Fully-Optimized Repeaters,No,Latency-Optimized,2747.36,4768.24,13.1001,84.5629,296.473,0.0250706,42.2814,289.573,0.0122436,655.454,23.156,27.135,207356,524.39,664.997,6.34925e+06,152.752,6.34925e-35pW,8,
